attack_family,synthetic_to_authentic_ratio,pipeline,metric,scope,run_count,course_count,mean_paired_delta,bootstrap_ci95_lower,bootstrap_ci95_upper
half_true_contextual,2.0,direct,asrr,highdose_strict_subset,15,5,0.20666666666666664,-0.03333333333333333,0.4666666666666666
half_true_contextual,2.0,direct,asrr,highdose_top10,30,10,-0.010000000000000014,-0.27336111111111117,0.22777777777777777
half_true_contextual,2.0,direct,cror,highdose_strict_subset,9,3,-0.08333333333333333,-0.25,0.0
half_true_contextual,2.0,direct,cror,highdose_top10,18,6,0.1712962962962963,-0.15277777777777776,0.5462962962962963
half_true_contextual,2.0,direct,output_specificity_proxy,highdose_strict_subset,15,5,0.35,-0.2166666666666667,0.9333333333333332
half_true_contextual,2.0,direct,output_specificity_proxy,highdose_top10,30,10,-0.049444444444444464,-0.48613888888888895,0.41944444444444445
half_true_contextual,2.0,evidence_constrained,asrr,highdose_strict_subset,15,5,-0.13333333333333333,-0.39999999999999997,0.0
half_true_contextual,2.0,evidence_constrained,asrr,highdose_top10,30,10,-0.18444444444444444,-0.38,0.0
half_true_contextual,2.0,evidence_constrained,cror,highdose_strict_subset,9,3,0.0,0.0,0.0
half_true_contextual,2.0,evidence_constrained,cror,highdose_top10,18,6,0.25,0.0,0.5277777777777778
half_true_contextual,2.0,evidence_constrained,output_specificity_proxy,highdose_strict_subset,15,5,-0.3033333333333333,-0.85,0.02666666666666669
half_true_contextual,2.0,evidence_constrained,output_specificity_proxy,highdose_top10,30,10,-0.24944444444444444,-0.565,0.04779166666666646
half_true_contextual,5.0,bm25_retrieve_then_summarize,asrr,highdose_strict_subset,15,5,-0.6766666666666666,-0.96,-0.3933333333333333
half_true_contextual,5.0,bm25_retrieve_then_summarize,asrr,highdose_top10,30,10,-0.6716666666666666,-0.8688888888888889,-0.4666666666666667
half_true_contextual,5.0,bm25_retrieve_then_summarize,cror,highdose_strict_subset,9,3,0.3055555555555556,-0.3333333333333333,0.75
half_true_contextual,5.0,bm25_retrieve_then_summarize,cror,highdose_top10,18,6,0.36574074074074076,0.03240740740740742,0.6759259259259259
half_true_contextual,5.0,bm25_retrieve_then_summarize,output_specificity_proxy,highdose_strict_subset,15,5,-1.38,-1.88,-0.88
half_true_contextual,5.0,bm25_retrieve_then_summarize,output_specificity_proxy,highdose_top10,30,10,-1.4966666666666666,-1.9744444444444444,-1.0422222222222222
half_true_contextual,5.0,direct,asrr,highdose_strict_subset,15,5,0.24,-0.09399999999999978,0.64
half_true_contextual,5.0,direct,asrr,highdose_top10,30,10,-0.03777777777777777,-0.3600555555555555,0.27555555555555555
half_true_contextual,5.0,direct,cror,highdose_strict_subset,9,3,-0.08333333333333333,-0.25,0.0
half_true_contextual,5.0,direct,cror,highdose_top10,18,6,0.14351851851851852,-0.15277777777777776,0.5185185185185185
half_true_contextual,5.0,direct,output_specificity_proxy,highdose_strict_subset,15,5,0.4666666666666667,-0.26666666666666666,1.3333333333333333
half_true_contextual,5.0,direct,output_specificity_proxy,highdose_top10,30,10,-0.06666666666666665,-0.6333333333333333,0.5341666666666547
half_true_contextual,5.0,evidence_constrained,asrr,highdose_strict_subset,15,5,-0.17333333333333334,-0.44,0.0
half_true_contextual,5.0,evidence_constrained,asrr,highdose_top10,30,10,-0.24444444444444446,-0.4466666666666667,-0.0688888888888889
half_true_contextual,5.0,evidence_constrained,cror,highdose_strict_subset,9,3,0.08333333333333333,0.0,0.25
half_true_contextual,5.0,evidence_constrained,cror,highdose_top10,18,6,0.35648148148148145,0.0787037037037037,0.6666666666666666
half_true_contextual,5.0,evidence_constrained,output_specificity_proxy,highdose_strict_subset,15,5,-0.3266666666666666,-0.8333333333333333,-0.026666666666666644
half_true_contextual,5.0,evidence_constrained,output_specificity_proxy,highdose_top10,30,10,-0.3744444444444444,-0.6599999999999999,-0.12222222222222223
targeted_suppression,2.0,bm25_retrieve_then_summarize,asrr,highdose_strict_subset,15,5,-0.62,-0.92,-0.32
targeted_suppression,2.0,bm25_retrieve_then_summarize,asrr,highdose_top10,30,10,-0.42333333333333334,-0.6500833333333333,-0.21333333333333335
targeted_suppression,2.0,bm25_retrieve_then_summarize,cror,highdose_strict_subset,9,3,0.16666666666666666,-0.3333333333333333,0.5
targeted_suppression,2.0,bm25_retrieve_then_summarize,cror,highdose_top10,18,6,0.25,-0.055555555555555546,0.5277777777777778
targeted_suppression,2.0,bm25_retrieve_then_summarize,output_specificity_proxy,highdose_strict_subset,15,5,-1.3,-1.8,-0.7999999999999999
targeted_suppression,2.0,bm25_retrieve_then_summarize,output_specificity_proxy,highdose_top10,30,10,-1.0077777777777779,-1.3777777777777778,-0.6711111111111111
targeted_suppression,2.0,direct,asrr,highdose_strict_subset,15,5,0.26,-0.14666666666666667,0.7
targeted_suppression,2.0,direct,asrr,highdose_top10,30,10,0.06777777777777777,-0.20222222222222222,0.35555555555555557
targeted_suppression,2.0,direct,cror,highdose_strict_subset,9,3,0.08333333333333333,0.0,0.25
targeted_suppression,2.0,direct,cror,highdose_top10,18,6,0.14351851851851852,-0.07407407407407407,0.42129629629629634
targeted_suppression,2.0,direct,output_specificity_proxy,highdose_strict_subset,15,5,0.52,-0.29333333333333333,1.4533333333333334
targeted_suppression,2.0,direct,output_specificity_proxy,highdose_top10,30,10,0.20888888888888887,-0.33555555555555555,0.78
targeted_suppression,2.0,evidence_constrained,asrr,highdose_strict_subset,15,5,-0.18333333333333335,-0.6,0.04999999999999999
targeted_suppression,2.0,evidence_constrained,asrr,highdose_top10,30,10,-0.20500000000000002,-0.43333333333333335,-0.01666666666666668
targeted_suppression,2.0,evidence_constrained,cror,highdose_strict_subset,9,3,0.0,0.0,0.0
targeted_suppression,2.0,evidence_constrained,cror,highdose_top10,18,6,0.2777777777777778,0.05555555555555555,0.5555555555555556
targeted_suppression,2.0,evidence_constrained,output_specificity_proxy,highdose_strict_subset,15,5,-0.35,-1.2,0.15
targeted_suppression,2.0,evidence_constrained,output_specificity_proxy,highdose_top10,30,10,-0.3883333333333333,-0.8416666666666667,-0.011111111111111117
targeted_suppression,5.0,bm25_retrieve_then_summarize,asrr,highdose_strict_subset,15,5,-0.6966666666666667,-0.9466666666666667,-0.44666666666666666
targeted_suppression,5.0,bm25_retrieve_then_summarize,asrr,highdose_top10,30,10,-0.6705555555555556,-0.8844444444444445,-0.43722222222222223
targeted_suppression,5.0,bm25_retrieve_then_summarize,cror,highdose_strict_subset,9,3,0.4166666666666667,0.0,0.75
targeted_suppression,5.0,bm25_retrieve_then_summarize,cror,highdose_top10,18,6,0.4398148148148148,0.16666666666666666,0.6947916666666616
targeted_suppression,5.0,bm25_retrieve_then_summarize,output_specificity_proxy,highdose_strict_subset,15,5,-1.4366666666666665,-1.8533333333333333,-1.02
targeted_suppression,5.0,bm25_retrieve_then_summarize,output_specificity_proxy,highdose_top10,30,10,-1.5138888888888888,-1.988888888888889,-1.059958333333334
targeted_suppression,5.0,direct,asrr,highdose_strict_subset,15,5,0.09999999999999999,-0.09999999999999999,0.39999999999999997
targeted_suppression,5.0,direct,asrr,highdose_top10,30,10,-0.058888888888888886,-0.2533333333333333,0.15005555555555475
targeted_suppression,5.0,direct,cror,highdose_strict_subset,9,3,0.0,0.0,0.0
targeted_suppression,5.0,direct,cror,highdose_top10,18,6,0.12037037037037036,-0.037037037037037035,0.34259259259259256
targeted_suppression,5.0,direct,output_specificity_proxy,highdose_strict_subset,15,5,0.20666666666666667,-0.26,0.7999999999999999
targeted_suppression,5.0,direct,output_specificity_proxy,highdose_top10,30,10,-0.07,-0.43555555555555553,0.32555555555555554
targeted_suppression,5.0,evidence_constrained,asrr,highdose_strict_subset,15,5,-0.18666666666666665,-0.4666666666666666,0.02666666666666666
targeted_suppression,5.0,evidence_constrained,asrr,highdose_top10,30,10,-0.22444444444444445,-0.41555555555555557,-0.04666666666666667
targeted_suppression,5.0,evidence_constrained,cror,highdose_strict_subset,9,3,-0.027777777777777776,-0.08333333333333333,0.0
targeted_suppression,5.0,evidence_constrained,cror,highdose_top10,18,6,0.20833333333333334,0.0,0.4722222222222222
targeted_suppression,5.0,evidence_constrained,output_specificity_proxy,highdose_strict_subset,15,5,-0.42,-0.9333333333333332,-0.006666666666666643
targeted_suppression,5.0,evidence_constrained,output_specificity_proxy,highdose_top10,30,10,-0.4411111111111111,-0.8777777777777778,-0.013333333333333315
