attack_family,synthetic_to_authentic_ratio,pipeline,metric,scope,run_count,course_count,mean_paired_delta,bootstrap_ci95_lower,bootstrap_ci95_upper
half_true_contextual,0.1,direct,asrr,available_strict,24,8,0.06041666666666666,-0.08359374999999998,0.26041666666666663
half_true_contextual,0.1,direct,cror,available_cohort,48,16,0.00868055555555555,-0.16145833333333334,0.15625
half_true_contextual,0.1,direct,cror,available_strict,15,5,-0.049999999999999996,-0.09999999999999999,0.0
half_true_contextual,0.1,direct,output_specificity_proxy,available_cohort,75,25,0.005555555555555557,-0.19424999999999998,0.23179444444444436
half_true_contextual,0.1,direct,output_specificity_proxy,available_strict,24,8,0.04375000000000001,-0.29796874999999995,0.4375
half_true_contextual,0.1,evidence_constrained,asrr,available_cohort,75,25,-0.042222222222222223,-0.17733333333333334,0.10068333333333325
half_true_contextual,0.1,evidence_constrained,asrr,available_strict,24,8,0.02916666666666666,-0.13541666666666666,0.23541666666666666
half_true_contextual,0.1,evidence_constrained,cror,available_cohort,48,16,0.04895833333333333,-0.13858506944444446,0.24480034722222216
half_true_contextual,0.1,evidence_constrained,cror,available_strict,15,5,-0.027777777777777776,-0.11666666666666665,0.049999999999999996
half_true_contextual,0.1,evidence_constrained,output_specificity_proxy,available_cohort,75,25,-0.0711111111111111,-0.3240444444444444,0.20934444444444442
half_true_contextual,0.1,evidence_constrained,output_specificity_proxy,available_strict,24,8,0.01666666666666668,-0.3208333333333333,0.43333333333333335
half_true_contextual,0.25,bm25_retrieve_then_summarize,asrr,available_cohort,75,25,-0.16333333333333333,-0.2628888888888889,-0.06843888888888892
half_true_contextual,0.25,bm25_retrieve_then_summarize,asrr,available_strict,24,8,-0.3520833333333333,-0.46875,-0.22484375000000087
half_true_contextual,0.25,bm25_retrieve_then_summarize,cror,available_cohort,48,16,0.13506944444444444,-0.029895833333333326,0.30486979166666667
half_true_contextual,0.25,bm25_retrieve_then_summarize,cror,available_strict,15,5,0.16111111111111112,-0.11666666666666665,0.4111111111111111
half_true_contextual,0.25,bm25_retrieve_then_summarize,output_specificity_proxy,available_cohort,75,25,-0.23755555555555555,-0.4995833333333334,-0.013322222222222268
half_true_contextual,0.25,bm25_retrieve_then_summarize,output_specificity_proxy,available_strict,24,8,-0.6229166666666667,-1.2083333333333335,-0.14583333333333334
half_true_contextual,0.25,direct,asrr,available_cohort,75,25,0.024222222222222225,-0.07000555555555554,0.12712222222222216
half_true_contextual,0.25,direct,asrr,available_strict,24,8,0.06874999999999999,-0.10416666666666666,0.26666666666666666
half_true_contextual,0.25,direct,cror,available_cohort,48,16,-0.015972222222222228,-0.15833333333333333,0.09861111111111111
half_true_contextual,0.25,direct,cror,available_strict,15,5,-0.03333333333333333,-0.09999999999999999,0.0
half_true_contextual,0.25,direct,output_specificity_proxy,available_cohort,75,25,0.12466666666666666,-0.10266666666666667,0.3695555555555555
half_true_contextual,0.25,direct,output_specificity_proxy,available_strict,24,8,0.1479166666666667,-0.1958333333333333,0.5419270833333318
half_true_contextual,0.25,evidence_constrained,asrr,available_cohort,75,25,-0.024888888888888894,-0.10668333333333334,0.047566666666666604
half_true_contextual,0.25,evidence_constrained,asrr,available_strict,24,8,0.008333333333333326,-0.11666666666666667,0.125
half_true_contextual,0.25,evidence_constrained,cror,available_cohort,48,16,0.05243055555555556,-0.04583333333333332,0.16878472222222204
half_true_contextual,0.25,evidence_constrained,cror,available_strict,15,5,-0.016666666666666666,-0.049999999999999996,0.0
half_true_contextual,0.25,evidence_constrained,output_specificity_proxy,available_cohort,75,25,-0.0251111111111111,-0.18024444444444443,0.12933333333333333
half_true_contextual,0.25,evidence_constrained,output_specificity_proxy,available_strict,24,8,-0.04791666666666665,-0.3125,0.22708333333333336
half_true_contextual,0.5,bm25_retrieve_then_summarize,asrr,available_cohort,75,25,-0.2842222222222222,-0.41578888888888893,-0.15510555555555558
half_true_contextual,0.5,bm25_retrieve_then_summarize,asrr,available_strict,24,8,-0.48541666666666666,-0.6896875,-0.28125
half_true_contextual,0.5,bm25_retrieve_then_summarize,cror,available_cohort,48,16,0.2503472222222222,0.07635416666666667,0.41388888888888886
half_true_contextual,0.5,bm25_retrieve_then_summarize,cror,available_strict,15,5,0.2722222222222222,0.08333333333333334,0.4611111111111111
half_true_contextual,0.5,bm25_retrieve_then_summarize,output_specificity_proxy,available_cohort,75,25,-0.5593333333333333,-0.8126666666666666,-0.29665000000000014
half_true_contextual,0.5,bm25_retrieve_then_summarize,output_specificity_proxy,available_strict,24,8,-0.98125,-1.40625,-0.6833333333333333
half_true_contextual,0.5,direct,asrr,available_cohort,75,25,-0.07977777777777778,-0.23804999999999998,0.08578888888888883
half_true_contextual,0.5,direct,asrr,available_strict,24,8,-0.043750000000000004,-0.36890625,0.23958333333333331
half_true_contextual,0.5,direct,cror,available_cohort,48,16,0.033680555555555554,-0.1423611111111111,0.22192708333333303
half_true_contextual,0.5,direct,cror,available_strict,15,5,-0.016666666666666666,-0.049999999999999996,0.0
half_true_contextual,0.5,direct,output_specificity_proxy,available_cohort,75,25,-0.13977777777777778,-0.48627777777777775,0.18801111111111105
half_true_contextual,0.5,direct,output_specificity_proxy,available_strict,24,8,-0.14375,-0.8104166666666667,0.44791666666666663
half_true_contextual,0.5,evidence_constrained,asrr,available_cohort,75,25,-0.06844444444444445,-0.21244444444444444,0.06936666666666648
half_true_contextual,0.5,evidence_constrained,asrr,available_strict,24,8,-0.09166666666666667,-0.416875,0.19999999999999998
half_true_contextual,0.5,evidence_constrained,cror,available_cohort,48,16,0.040625,-0.10940104166666667,0.21875
half_true_contextual,0.5,evidence_constrained,cror,available_strict,15,5,-0.016666666666666666,-0.09999999999999999,0.049999999999999996
half_true_contextual,0.5,evidence_constrained,output_specificity_proxy,available_cohort,75,25,-0.11044444444444443,-0.40267777777777775,0.199822222222222
half_true_contextual,0.5,evidence_constrained,output_specificity_proxy,available_strict,24,8,-0.2895833333333333,-0.9252083333333334,0.36895833333333217
half_true_contextual,1.0,bm25_retrieve_then_summarize,asrr,available_cohort,75,25,-0.34155555555555556,-0.47158333333333335,-0.2213277777777778
half_true_contextual,1.0,bm25_retrieve_then_summarize,asrr,available_strict,24,8,-0.6104166666666667,-0.8125,-0.39994791666666696
half_true_contextual,1.0,bm25_retrieve_then_summarize,cror,available_cohort,48,16,0.32430555555555557,0.1562326388888889,0.4895833333333333
half_true_contextual,1.0,bm25_retrieve_then_summarize,cror,available_strict,15,5,0.3333333333333333,0.1,0.5666666666666667
half_true_contextual,1.0,bm25_retrieve_then_summarize,output_specificity_proxy,available_cohort,75,25,-0.6464444444444445,-0.9311222222222222,-0.38664444444444457
half_true_contextual,1.0,bm25_retrieve_then_summarize,output_specificity_proxy,available_strict,24,8,-1.2395833333333333,-1.8229166666666667,-0.7916666666666666
half_true_contextual,1.0,direct,asrr,available_cohort,75,25,-0.04044444444444444,-0.19763333333333333,0.12578333333333333
half_true_contextual,1.0,direct,asrr,available_strict,24,8,0.07916666666666666,-0.13963541666666668,0.3563541666666661
half_true_contextual,1.0,direct,cror,available_cohort,48,16,0.11006944444444444,-0.10521701388888889,0.3298784722222221
half_true_contextual,1.0,direct,cror,available_strict,15,5,0.03888888888888889,-0.06666666666666667,0.16666666666666666
half_true_contextual,1.0,direct,output_specificity_proxy,available_cohort,75,25,-0.051111111111111114,-0.36579999999999996,0.24825555555555537
half_true_contextual,1.0,direct,output_specificity_proxy,available_strict,24,8,0.1416666666666667,-0.36874999999999997,0.7501562499999992
half_true_contextual,1.0,evidence_constrained,asrr,available_cohort,75,25,-0.036222222222222225,-0.1428888888888889,0.0737888888888888
half_true_contextual,1.0,evidence_constrained,asrr,available_strict,24,8,-0.03541666666666667,-0.22083333333333333,0.1875
half_true_contextual,1.0,evidence_constrained,cror,available_cohort,48,16,0.08715277777777779,-0.07049479166666667,0.2552083333333333
